code,date,hour,total,value,temp,wspd,prcp,coco
Esch,2021-04-16,13:00,1924,28.0,5.0,21.6,0.0,5.0
Esch,2021-04-17,13:00,1930,38.0,9.1,18.0,0.0,1.0
Esch,2021-04-18,13:00,1618,17.0,10.2,21.6,0.0,5.0
Esch,2021-04-19,13:00,1708,57.0,12.5,10.8,0.0,5.0
Luxembourg,2021-04-19,13:00,1666,12.0,12.5,10.8,0.0,5.0
Esch,2021-04-20,13:00,1786,28.0,12.0,10.8,0.0,1.0
Luxembourg,2021-04-20,13:00,1772,11.0,12.0,10.8,0.0,1.0
Esch,2021-04-21,13:00,1680,29.0,14.5,10.8,0.0,5.0
Luxembourg,2021-04-21,13:00,1766,14.0,14.5,10.8,0.0,5.0
Esch,2021-04-22,13:00,1934,28.0,9.0,18.0,0.0,1.0
Luxembourg,2021-04-22,13:00,1904,20.0,9.0,18.0,0.0,1.0
Esch,2021-04-23,13:00,2068,35.0,11.2,14.4,0.0,1.0
Luxembourg,2021-04-23,13:00,1836,15.0,11.2,14.4,0.0,1.0
Esch,2021-04-24,13:00,2158,35.0,13.0,14.4,0.0,1.0
Luxembourg,2021-04-24,13:00,1892,13.0,13.0,14.4,0.0,1.0
Esch,2021-04-25,13:00,1800,18.0,10.2,21.6,0.0,1.0
Luxembourg,2021-04-25,13:00,1056,6.0,10.2,21.6,0.0,1.0
Esch,2021-04-26,13:00,1790,30.0,11.2,21.6,0.0,1.0
Luxembourg,2021-04-26,13:00,1740,13.0,11.2,21.6,0.0,1.0
Esch,2021-04-27,13:00,1886,30.0,13.0,10.8,0.0,1.0
Luxembourg,2021-04-27,13:00,1862,14.0,13.0,10.8,0.0,1.0
Esch,2021-04-28,13:00,1852,38.0,16.0,10.8,0.0,1.0
Luxembourg,2021-04-28,13:00,1864,18.0,16.0,10.8,0.0,1.0
Esch,2021-04-29,13:00,1950,39.0,11.5,28.8,0.0,1.0
Luxembourg,2021-04-29,13:00,1872,11.0,11.5,28.8,0.0,1.0
Esch,2021-04-30,13:00,2000,53.0,8.7,10.8,0.0,1.0
Luxembourg,2021-04-30,13:00,1916,17.0,8.7,10.8,0.0,1.0
Esch,2021-05-01,13:00,1736,37.0,9.5,14.4,0.0,5.0
Luxembourg,2021-05-01,13:00,1080,8.0,9.5,14.4,0.0,5.0
Esch,2021-05-02,13:00,1670,39.0,8.0,14.4,0.0,5.0
Luxembourg,2021-05-02,13:00,1206,7.0,8.0,14.4,0.0,5.0
Esch,2021-05-03,13:00,1800,47.0,11.2,21.6,0.0,1.0
Luxembourg,2021-05-03,13:00,1850,18.0,11.2,21.6,0.0,1.0
Esch,2021-05-05,13:00,1786,28.0,6.2,32.4,0.4,5.0
Luxembourg,2021-05-05,13:00,1410,8.0,6.2,32.4,0.4,5.0
Esch,2021-05-06,13:00,1762,46.0,6.5,10.8,0.4,7.0
Luxembourg,2021-05-06,13:00,1822,27.0,6.5,10.8,0.4,7.0
Esch,2021-05-07,13:00,1898,49.0,8.6,25.2,0.0,5.0
Luxembourg,2021-05-07,13:00,1900,21.0,8.6,25.2,0.0,5.0
Esch,2021-05-08,13:00,2166,22.0,12.0,18.0,0.0,5.0
Luxembourg,2021-05-08,13:00,1890,20.0,12.0,18.0,0.0,5.0
Esch,2021-05-09,13:00,1828,19.0,22.1,21.6,0.0,1.0
Luxembourg,2021-05-09,13:00,954,6.0,22.1,21.6,0.0,1.0
Esch,2021-05-10,13:00,1642,48.0,13.7,21.6,0.2,7.0
Luxembourg,2021-05-10,13:00,1614,19.0,13.7,21.6,0.2,7.0
Esch,2021-05-11,13:00,1932,53.0,13.5,10.8,0.0,5.0
Luxembourg,2021-05-11,13:00,1648,34.0,13.5,10.8,0.0,5.0
Esch,2021-05-12,13:00,1884,50.0,12.2,14.4,0.0,5.0
Luxembourg,2021-05-12,13:00,1854,19.0,12.2,14.4,0.0,5.0
Esch,2021-05-13,13:00,1514,31.0,12.5,21.6,0.0,5.0
Luxembourg,2021-05-13,13:00,896,6.0,12.5,21.6,0.0,5.0
Esch,2021-05-14,13:00,2094,42.0,11.6,10.8,0.0,5.0
Luxembourg,2021-05-14,13:00,1872,17.0,11.6,10.8,0.0,5.0
Esch,2021-05-15,13:00,2138,21.0,9.2,14.4,0.7,7.0
Luxembourg,2021-05-15,13:00,1878,17.0,9.2,14.4,0.7,7.0
Esch,2021-05-16,13:00,1612,13.0,13.5,18.0,0.4,5.0
Luxembourg,2021-05-16,13:00,898,5.0,13.5,18.0,0.4,5.0
Esch,2021-05-17,13:00,1766,33.0,12.0,28.8,0.7,5.0
Luxembourg,2021-05-17,13:00,1648,12.0,12.0,28.8,0.7,5.0
Esch,2021-05-18,13:00,1860,41.0,8.7,18.0,0.2,5.0
Luxembourg,2021-05-18,13:00,1802,16.0,8.7,18.0,0.2,5.0
Esch,2021-05-19,13:00,1882,45.0,10.7,14.4,0.1,5.0
Luxembourg,2021-05-19,13:00,1786,20.0,10.7,14.4,0.1,5.0
Esch,2021-05-20,13:00,1816,37.0,11.1,18.0,0.0,5.0
Luxembourg,2021-05-20,13:00,1870,14.0,11.1,18.0,0.0,5.0
Esch,2021-05-21,13:00,1988,25.0,13.0,39.6,0.0,5.0
Luxembourg,2021-05-21,13:00,1852,9.0,13.0,39.6,0.0,5.0
Esch,2021-05-22,13:00,2074,29.0,9.6,28.8,0.2,5.0
Luxembourg,2021-05-22,13:00,1554,6.0,9.6,28.8,0.2,5.0
Esch,2021-05-23,13:00,1560,22.0,11.1,21.6,0.0,5.0
Luxembourg,2021-05-23,13:00,974,4.0,11.1,21.6,0.0,5.0
Esch,2021-05-24,13:00,1248,12.0,9.7,21.6,0.7,7.0
Luxembourg,2021-05-24,13:00,678,6.0,9.7,21.6,0.7,7.0
Esch,2021-05-25,13:00,1774,31.0,10.8,28.8,0.6,5.0
Luxembourg,2021-05-25,13:00,1610,8.0,10.8,28.8,0.6,5.0
Esch,2021-05-26,13:00,1654,39.0,10.1,25.2,0.6,7.0
Luxembourg,2021-05-26,13:00,1540,18.0,10.1,25.2,0.6,7.0
Esch,2021-05-27,13:00,1742,36.0,11.7,18.0,0.0,5.0
Luxembourg,2021-05-27,13:00,1588,14.0,11.7,18.0,0.0,5.0
Esch,2021-05-28,13:00,1952,33.0,13.7,14.4,0.0,5.0
Luxembourg,2021-05-28,13:00,1606,10.0,13.7,14.4,0.0,5.0
Esch,2021-05-29,13:00,2060,28.0,16.7,21.6,0.0,1.0
Luxembourg,2021-05-29,13:00,1578,10.0,16.7,21.6,0.0,1.0
Esch,2021-05-30,13:00,1934,7.0,17.7,18.0,0.0,1.0
Luxembourg,2021-05-30,13:00,1002,4.0,17.7,18.0,0.0,1.0
Esch,2021-05-31,13:00,1770,26.0,18.2,18.0,0.0,1.0
Luxembourg,2021-05-31,13:00,1726,9.0,18.2,18.0,0.0,1.0
Esch,2021-06-01,13:00,1876,17.0,20.5,18.0,0.0,1.0
Esch,2021-06-02,13:00,1734,34.0,22.6,14.4,0.0,1.0
Luxembourg,2021-06-02,13:00,1856,18.0,22.6,14.4,0.0,1.0
Esch,2021-06-03,13:00,490,45.0,21.2,14.4,0.0,5.0
Luxembourg,2021-06-03,13:00,1874,16.0,21.2,14.4,0.0,5.0
Esch,2021-06-04,13:00,537,31.0,24.2,14.4,0.0,1.0
Luxembourg,2021-06-04,13:00,1846,21.0,24.2,14.4,0.0,1.0
Esch,2021-06-05,13:00,2208,39.0,17.5,10.8,0.2,5.0
Luxembourg,2021-06-05,13:00,1858,29.0,17.5,10.8,0.2,5.0
Esch,2021-06-07,13:00,1588,62.0,18.6,14.4,0.0,5.0
Esch,2021-06-08,13:00,1946,50.0,20.6,10.8,0.0,5.0
Luxembourg,2021-06-08,13:00,1768,17.0,20.6,10.8,0.0,5.0
Esch,2021-06-09,13:00,1880,57.0,22.2,10.8,0.0,1.0
Luxembourg,2021-06-09,13:00,1640,21.0,22.2,10.8,0.0,1.0
Esch,2021-06-10,13:00,2034,66.0,23.2,10.8,0.0,1.0
Luxembourg,2021-06-10,13:00,1882,27.0,23.2,10.8,0.0,1.0
Esch,2021-06-11,13:00,1968,56.0,24.5,10.8,0.0,1.0
Luxembourg,2021-06-11,13:00,1846,18.0,24.5,10.8,0.0,1.0
Esch,2021-06-12,13:00,2082,48.0,21.2,21.6,0.0,5.0
Luxembourg,2021-06-12,13:00,1904,20.0,21.2,21.6,0.0,5.0
Esch,2021-06-13,13:00,2154,23.0,19.0,10.8,0.0,1.0
Luxembourg,2021-06-13,13:00,1308,9.0,19.0,10.8,0.0,1.0
Esch,2021-06-14,13:00,1602,45.0,22.6,10.8,0.0,1.0
Luxembourg,2021-06-14,13:00,1656,13.0,22.6,10.8,0.0,1.0
Esch,2021-06-15,13:00,1856,63.0,25.2,7.2,0.0,5.0
Luxembourg,2021-06-15,13:00,1698,24.0,25.2,7.2,0.0,5.0
Esch,2021-06-16,13:00,1796,45.0,26.7,14.4,0.0,1.0
Luxembourg,2021-06-16,13:00,1800,19.0,26.7,14.4,0.0,1.0
Esch,2021-06-17,13:00,1942,53.0,27.5,14.4,0.0,1.0
Luxembourg,2021-06-17,13:00,1760,18.0,27.5,14.4,0.0,1.0
Esch,2021-06-18,13:00,1862,31.0,25.1,14.4,0.0,5.0
Luxembourg,2021-06-18,13:00,1822,19.0,25.1,14.4,0.0,5.0
Esch,2021-06-19,13:00,2234,45.0,25.7,7.2,0.0,5.0
Luxembourg,2021-06-19,13:00,1696,8.0,25.7,7.2,0.0,5.0
Esch,2021-06-22,13:00,1890,29.0,13.2,21.6,0.6,7.0
Luxembourg,2021-06-22,13:00,1856,23.0,13.2,21.6,0.6,7.0
Esch,2021-06-24,13:00,1388,50.0,15.2,7.2,0.2,5.0
Luxembourg,2021-06-24,13:00,1858,20.0,15.2,7.2,0.2,5.0
Esch,2021-06-25,13:00,1974,42.0,18.2,14.4,0.0,1.0
Luxembourg,2021-06-25,13:00,1796,12.0,18.2,14.4,0.0,1.0
Esch,2021-06-26,13:00,1962,35.0,20.7,7.2,0.0,5.0
Luxembourg,2021-06-26,13:00,1698,10.0,20.7,7.2,0.0,5.0
Esch,2021-06-27,13:00,1608,31.0,23.5,14.4,0.0,5.0
Luxembourg,2021-06-27,13:00,1108,14.0,23.5,14.4,0.0,5.0
Esch,2021-06-28,13:00,1718,49.0,22.6,21.6,0.0,5.0
Luxembourg,2021-06-28,13:00,1694,11.0,22.6,21.6,0.0,5.0
Esch,2021-06-29,13:00,1950,48.0,19.5,10.8,0.0,5.0
Luxembourg,2021-06-29,13:00,1828,29.0,19.5,10.8,0.0,5.0
Esch,2021-06-30,13:00,1812,44.0,14.6,14.4,0.4,5.0
Luxembourg,2021-06-30,13:00,1848,24.0,14.6,14.4,0.4,5.0
Esch,2021-07-01,13:00,1942,34.0,13.7,14.4,0.0,7.0
Luxembourg,2021-07-01,13:00,1936,16.0,13.7,14.4,0.0,7.0
Esch,2021-07-02,13:00,1952,48.0,18.7,18.0,0.0,5.0
Luxembourg,2021-07-02,13:00,1770,17.0,18.7,18.0,0.0,5.0
Esch,2021-07-03,13:00,2164,29.0,22.5,10.8,0.0,5.0
Luxembourg,2021-07-03,13:00,1964,26.0,22.5,10.8,0.0,5.0
Esch,2021-07-04,13:00,1776,20.0,17.1,10.8,0.2,5.0
Luxembourg,2021-07-04,13:00,998,7.0,17.1,10.8,0.2,5.0
Esch,2021-07-05,13:00,1702,25.0,14.7,14.4,0.5,7.0
Luxembourg,2021-07-05,13:00,1618,16.0,14.7,14.4,0.5,7.0
Esch,2021-07-06,13:00,1962,20.0,18.2,32.4,0.4,5.0
Luxembourg,2021-07-06,13:00,1748,13.0,18.2,32.4,0.4,5.0
Esch,2021-07-07,13:00,1830,33.0,19.2,14.4,0.0,1.0
Luxembourg,2021-07-07,13:00,1698,12.0,19.2,14.4,0.0,1.0
Esch,2021-07-08,13:00,1276,36.0,17.1,7.2,0.0,5.0
Luxembourg,2021-07-08,13:00,1798,26.0,17.1,7.2,0.0,5.0
Esch,2021-07-09,13:00,1940,36.0,18.0,14.4,0.0,5.0
Luxembourg,2021-07-09,13:00,1786,18.0,18.0,14.4,0.0,5.0
Esch,2021-07-10,13:00,1976,26.0,21.2,7.2,0.0,5.0
Luxembourg,2021-07-10,13:00,1712,11.0,21.2,7.2,0.0,5.0
Esch,2021-07-11,13:00,1714,20.0,18.2,7.2,0.0,5.0
Luxembourg,2021-07-11,13:00,1062,6.0,18.2,7.2,0.0,5.0
Esch,2021-07-12,13:00,1756,44.0,18.5,7.2,0.0,7.0
Luxembourg,2021-07-12,13:00,1590,18.0,18.5,7.2,0.0,7.0
Esch,2021-07-13,13:00,1812,50.0,16.6,10.8,1.0,7.0
Luxembourg,2021-07-13,13:00,1652,38.0,16.6,10.8,1.0,7.0
Esch,2021-07-14,13:00,1866,69.0,16.0,10.8,2.0,7.0
Luxembourg,2021-07-14,13:00,1690,35.0,16.0,10.8,2.0,7.0
Esch,2021-07-15,13:00,1902,59.0,16.5,7.2,0.2,7.0
Luxembourg,2021-07-15,13:00,1856,26.0,16.5,7.2,0.2,7.0
Esch,2021-07-16,13:00,1952,42.0,18.0,18.0,0.0,5.0
Luxembourg,2021-07-16,13:00,1786,18.0,18.0,18.0,0.0,5.0
Esch,2021-07-17,13:00,1868,29.0,18.0,14.4,0.0,5.0
Luxembourg,2021-07-17,13:00,1460,11.0,18.0,14.4,0.0,5.0
Esch,2021-07-18,13:00,1648,16.0,23.2,21.6,0.0,1.0
Luxembourg,2021-07-18,13:00,1082,5.0,23.2,21.6,0.0,1.0
Esch,2021-07-19,13:00,1690,43.0,22.0,14.4,0.0,1.0
Luxembourg,2021-07-19,13:00,1642,14.0,22.0,14.4,0.0,1.0
Esch,2021-07-20,13:00,1622,34.0,20.6,14.4,0.0,1.0
Luxembourg,2021-07-20,13:00,1594,14.0,20.6,14.4,0.0,1.0
Esch,2021-07-21,13:00,1734,48.0,21.2,10.8,0.0,1.0
Luxembourg,2021-07-21,13:00,1722,14.0,21.2,10.8,0.0,1.0
Esch,2021-07-22,13:00,1662,51.0,22.2,10.8,0.0,1.0
Luxembourg,2021-07-22,13:00,1482,14.0,22.2,10.8,0.0,1.0
Esch,2021-07-23,13:00,1760,32.0,23.0,10.8,0.0,1.0
Luxembourg,2021-07-23,13:00,1508,11.0,23.0,10.8,0.0,1.0
Esch,2021-07-24,13:00,1806,51.0,18.5,14.4,0.3,7.0
Luxembourg,2021-07-24,13:00,1492,12.0,18.5,14.4,0.3,7.0
Esch,2021-07-25,13:00,1588,13.0,20.2,10.8,0.0,1.0
Luxembourg,2021-07-25,13:00,808,5.0,20.2,10.8,0.0,1.0
Esch,2021-07-26,13:00,1456,33.0,20.0,18.0,0.0,5.0
Luxembourg,2021-07-26,13:00,1578,15.0,20.0,18.0,0.0,5.0
Esch,2021-07-27,13:00,1586,44.0,20.0,21.6,0.0,5.0
Luxembourg,2021-07-27,13:00,1246,26.0,20.0,21.6,0.0,5.0
Esch,2021-07-28,13:00,1700,27.0,18.1,18.0,0.0,5.0
Luxembourg,2021-07-28,13:00,1482,9.0,18.1,18.0,0.0,5.0
Esch,2021-07-29,13:00,1572,36.0,17.5,28.8,0.0,5.0
Luxembourg,2021-07-29,13:00,1624,11.0,17.5,28.8,0.0,5.0
Esch,2021-07-30,13:00,1716,32.0,20.7,18.0,0.0,1.0
Luxembourg,2021-07-30,13:00,1508,8.0,20.7,18.0,0.0,1.0
Esch,2021-07-31,13:00,1526,25.0,17.5,21.6,0.0,5.0
Luxembourg,2021-07-31,13:00,1324,6.0,17.5,21.6,0.0,5.0
Esch,2021-08-01,13:00,1242,13.0,18.0,21.6,0.0,5.0
Luxembourg,2021-08-01,13:00,812,5.0,18.0,21.6,0.0,5.0
Esch,2021-08-02,13:00,1506,30.0,17.2,14.4,0.0,5.0
Esch,2021-08-03,13:00,1492,24.0,15.7,18.0,0.4,5.0
Esch,2021-08-04,13:00,1560,27.0,17.0,10.8,0.0,5.0
Luxembourg,2021-08-04,13:00,1518,17.0,17.0,10.8,0.0,5.0
Esch,2021-08-05,13:00,1450,19.0,17.5,10.8,0.0,5.0
Luxembourg,2021-08-05,13:00,1334,11.0,17.5,10.8,0.0,5.0
Esch,2021-08-06,13:00,1602,18.0,16.5,28.8,0.0,5.0
Luxembourg,2021-08-06,13:00,1474,7.0,16.5,28.8,0.0,5.0
Esch,2021-08-07,13:00,1494,10.0,17.6,14.4,0.0,5.0
Luxembourg,2021-08-07,13:00,320,10.0,17.6,14.4,0.0,5.0
Esch,2021-08-08,13:00,1160,11.0,16.7,28.8,0.3,5.0
Luxembourg,2021-08-08,13:00,660,4.0,16.7,28.8,0.3,5.0
Esch,2021-08-09,13:00,1472,27.0,18.0,21.6,0.0,5.0
Luxembourg,2021-08-09,13:00,1386,7.0,18.0,21.6,0.0,5.0
Esch,2021-08-10,13:00,1486,27.0,20.7,18.0,0.0,5.0
Luxembourg,2021-08-10,13:00,1426,14.0,20.7,18.0,0.0,5.0
Esch,2021-08-11,13:00,1448,25.0,22.9,10.8,0.0,1.0
Luxembourg,2021-08-11,13:00,1384,13.0,22.9,10.8,0.0,1.0
Esch,2021-08-12,13:00,1474,32.0,25.1,7.2,0.0,5.0
Luxembourg,2021-08-12,13:00,1436,13.0,25.1,7.2,0.0,5.0
Esch,2021-08-13,13:00,1468,33.0,24.7,14.4,0.0,1.0
Luxembourg,2021-08-13,13:00,1332,12.0,24.7,14.4,0.0,1.0
Esch,2021-08-14,13:00,1378,26.0,24.5,10.8,0.0,1.0
Luxembourg,2021-08-14,13:00,1000,9.0,24.5,10.8,0.0,1.0
Esch,2021-08-15,13:00,1054,17.0,24.2,7.2,0.0,5.0
Luxembourg,2021-08-15,13:00,682,5.0,24.2,7.2,0.0,5.0
Esch,2021-08-16,13:00,1386,24.0,16.2,25.2,0.0,7.0
Luxembourg,2021-08-16,13:00,1378,9.0,16.2,25.2,0.0,7.0
Esch,2021-08-17,13:00,1372,31.0,14.5,21.6,0.0,7.0
Luxembourg,2021-08-17,13:00,1512,10.0,14.5,21.6,0.0,7.0
Esch,2021-08-18,13:00,1480,26.0,15.7,21.6,0.0,5.0
Luxembourg,2021-08-18,13:00,1296,9.0,15.7,21.6,0.0,5.0
Esch,2021-08-19,13:00,1472,25.0,17.7,18.0,0.0,5.0
Esch,2021-08-20,13:00,1514,34.0,18.5,7.2,0.0,5.0
Esch,2021-08-21,13:00,1514,24.0,21.7,7.2,0.0,1.0
Esch,2021-08-22,13:00,1160,13.0,17.2,18.0,0.4,5.0
Esch,2021-08-23,13:00,1452,28.0,18.5,14.4,0.0,5.0
Esch,2021-08-24,13:00,1600,20.0,18.2,25.2,0.0,1.0
Luxembourg,2021-08-24,13:00,1488,12.0,18.2,25.2,0.0,1.0
Esch,2021-08-25,13:00,1590,31.0,18.6,10.8,0.0,1.0
Luxembourg,2021-08-25,13:00,1486,11.0,18.6,10.8,0.0,1.0
Esch,2021-08-26,13:00,1616,38.0,16.0,18.0,0.0,5.0
Luxembourg,2021-08-26,13:00,1528,16.0,16.0,18.0,0.0,5.0
Esch,2021-08-27,13:00,1664,48.0,14.5,18.0,0.0,5.0
Luxembourg,2021-08-27,13:00,1626,19.0,14.5,18.0,0.0,5.0
Esch,2021-08-28,13:00,1708,37.0,15.6,14.4,0.0,5.0
Luxembourg,2021-08-28,13:00,1394,9.0,15.6,14.4,0.0,5.0
Esch,2021-08-29,13:00,1420,20.0,15.7,21.6,0.0,5.0
Luxembourg,2021-08-29,13:00,920,7.0,15.7,21.6,0.0,5.0
Esch,2021-08-30,13:00,1514,44.0,17.7,18.0,0.0,5.0
Luxembourg,2021-08-30,13:00,1534,14.0,17.7,18.0,0.0,5.0
Esch,2021-08-31,13:00,1622,34.0,17.2,21.6,0.0,1.0
Luxembourg,2021-08-31,13:00,1572,14.0,17.2,21.6,0.0,1.0
Esch,2021-09-01,13:00,1738,44.0,17.7,18.0,0.0,1.0
Luxembourg,2021-09-01,13:00,1588,11.0,17.7,18.0,0.0,1.0
Esch,2021-09-02,13:00,1628,26.0,19.2,18.0,0.0,1.0
Luxembourg,2021-09-02,13:00,1686,9.0,19.2,18.0,0.0,1.0
Esch,2021-09-03,13:00,1730,39.0,20.7,7.2,0.0,1.0
Luxembourg,2021-09-03,13:00,1564,9.0,20.7,7.2,0.0,1.0
Esch,2021-09-04,13:00,1866,52.0,22.0,10.8,0.0,1.0
Luxembourg,2021-09-04,13:00,1440,9.0,22.0,10.8,0.0,1.0
Esch,2021-09-05,13:00,1610,30.0,22.7,10.8,0.0,1.0
Luxembourg,2021-09-05,13:00,882,8.0,22.7,10.8,0.0,1.0
Esch,2021-09-06,13:00,1760,59.0,23.5,10.8,0.0,1.0
Luxembourg,2021-09-06,13:00,1460,14.0,23.5,10.8,0.0,1.0
Esch,2021-09-07,13:00,1714,38.0,22.7,10.8,0.0,5.0
Luxembourg,2021-09-07,13:00,1542,14.0,22.7,10.8,0.0,5.0
Esch,2021-09-08,13:00,1568,30.0,23.5,21.6,0.0,1.0
Luxembourg,2021-09-08,13:00,1666,10.0,23.5,21.6,0.0,1.0
Esch,2021-09-09,13:00,1570,37.0,20.5,18.0,0.4,5.0
Luxembourg,2021-09-09,13:00,1752,17.0,20.5,18.0,0.4,5.0
Esch,2021-09-10,13:00,1848,36.0,19.2,14.4,0.6,5.0
Luxembourg,2021-09-10,13:00,1708,16.0,19.2,14.4,0.6,5.0
Esch,2021-09-11,13:00,2028,36.0,18.5,18.0,0.0,5.0
Luxembourg,2021-09-11,13:00,1602,6.0,18.5,18.0,0.0,5.0
Esch,2021-09-12,13:00,1710,27.0,19.0,14.4,0.0,5.0
